UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO_ELECCION;MESA;ESTADO_MESA;UBICACION_EN_CEDULA;TIPO_AGRUPACION;CODIGO_AGRUPACION;AGRUPACION_POLITICA;VOTOS_OBTENIDOS;ELECTORES_HABILES;VOTOS_BLANCOS;VOTOS_NULOS;VOTOS_IMPUG
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;235032;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;3;268;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;235032;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;88;268;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;235032;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;77;268;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;235032;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;31;268;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;241873;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;1;262;3;14;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;241873;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;77;262;3;14;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;241873;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;70;262;3;14;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;241873;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;39;262;3;14;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;246611;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;4;261;2;9;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;246611;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;70;261;2;9;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;246611;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;75;261;2;9;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;246611;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;26;261;2;9;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;250146;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;4;270;3;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;250146;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;78;270;3;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;250146;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;66;270;3;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;250146;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;29;270;3;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;257118;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;1;266;2;12;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;257118;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;61;266;2;12;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;257118;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;62;266;2;12;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;257118;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;44;266;2;12;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;260496;ACTA ELECTORAL RESUELTA ;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;1;260;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;260496;ACTA ELECTORAL RESUELTA ;2;NACIONAL;00000004;ACCION POPULAR;59;260;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;260496;ACTA ELECTORAL RESUELTA ;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;73;260;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;260496;ACTA ELECTORAL RESUELTA ;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;41;260;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900058;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;0;217;0;22;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900058;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;82;217;0;22;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900058;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;77;217;0;22;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900058;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;11;217;0;22;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900059;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;0;217;3;11;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900059;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;73;217;3;11;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900059;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;84;217;3;11;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900059;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;7;217;3;11;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900060;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;1;217;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900060;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;81;217;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900060;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;84;217;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900060;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;11;217;0;10;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900061;ACTA ELECTORAL NORMAL;1;NACIONAL;00000014;PARTIDO DEMOCRATICO SOMOS PERU;0;216;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900061;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;81;216;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900061;ACTA ELECTORAL NORMAL;3;REGIONAL;00000260;MOVIMIENTO POLITICO HECHOS Y NO PALABRAS;82;216;0;6;0
090105;HUANUCO;HUANUCO;QUISQUI;MUNICIPAL DISTRITAL;900061;ACTA ELECTORAL NORMAL;4;REGIONAL;00002162;MOVIMIENTO INTEGRACION DESCENTRALISTA;10;216;0;6;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107458;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;87;276;0;1;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107458;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;101;276;0;1;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107458;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;42;276;0;1;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107459;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;84;268;1;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107459;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;98;268;1;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107459;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;31;268;1;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107461;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;102;282;3;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107461;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;102;282;3;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107461;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;29;282;3;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107463;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;101;281;2;7;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107463;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;93;281;2;7;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107463;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;47;281;2;7;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107465;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;108;294;5;9;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107465;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;99;294;5;9;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107465;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;35;294;5;9;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107466;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;99;271;2;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107466;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;91;271;2;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107466;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;42;271;2;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107467;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;109;295;0;3;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107467;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;92;295;0;3;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107467;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;38;295;0;3;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107468;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;62;182;1;5;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107468;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;64;182;1;5;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107468;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;28;182;1;5;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107793;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;68;181;2;2;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107793;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;59;181;2;2;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107793;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;32;181;2;2;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107868;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;67;185;1;5;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107868;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;52;185;1;5;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;107868;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;30;185;1;5;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;200145;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;66;178;0;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;200145;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;52;178;0;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;200145;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;26;178;0;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;206717;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;66;181;1;6;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;206717;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;58;181;1;6;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;206717;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;22;181;1;6;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;212795;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;64;182;0;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;212795;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;62;182;0;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;212795;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;20;182;0;8;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;218343;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;77;191;1;2;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;218343;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;56;191;1;2;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;218343;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;25;191;1;2;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;224027;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;66;191;1;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;224027;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;66;191;1;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;224027;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;25;191;1;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;230481;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;60;183;1;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;230481;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;68;183;1;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;230481;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;15;183;1;4;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;235568;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;58;185;3;1;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;235568;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;65;185;3;1;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;235568;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;37;185;3;1;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;241403;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;81;190;3;3;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;241403;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;55;190;3;3;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;241403;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;23;190;3;3;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;249532;ACTA ELECTORAL NORMAL;1;NACIONAL;00001366;FUERZA POPULAR;61;177;0;6;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;249532;ACTA ELECTORAL NORMAL;2;NACIONAL;00002190;VAMOS PERU;57;177;0;6;0
100105;ICA;ICA;PUEBLO NUEVO;MUNICIPAL DISTRITAL;249532;ACTA ELECTORAL NORMAL;3;REGIONAL;00002244;MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD;28;177;0;6;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;099788;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;104;275;2;8;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;099788;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;89;275;2;8;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;099789;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;112;285;2;10;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;099789;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;92;285;2;10;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;201527;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;113;295;0;16;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;201527;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;89;295;0;16;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;218691;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;71;224;1;6;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;218691;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;76;224;1;6;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;233808;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;63;182;2;9;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;233808;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;65;182;2;9;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;255347;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;60;190;1;2;0
110125;JUNIN;HUANCAYO;QUICHUAY;MUNICIPAL DISTRITAL;255347;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;84;190;1;2;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097118;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;100;264;0;18;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097118;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;13;264;0;18;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097118;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;80;264;0;18;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097122;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;116;273;2;1;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097122;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;8;273;2;1;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097122;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;101;273;2;1;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097123;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;115;293;0;10;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097123;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;19;293;0;10;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097123;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;98;293;0;10;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097124;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;67;190;0;1;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097124;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;3;190;0;1;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;097124;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;51;190;0;1;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;200558;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;108;299;6;11;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;200558;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;18;299;6;11;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;200558;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;99;299;6;11;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;219417;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;129;299;1;5;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;219417;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;11;299;1;5;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;219417;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;97;299;1;5;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;229864;ACTA ELECTORAL NORMAL;1;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;89;260;2;3;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;229864;ACTA ELECTORAL NORMAL;2;NACIONAL;00000004;ACCION POPULAR;9;260;2;3;0
120611;LA LIBERTAD;PATAZ;TAURIJA;MUNICIPAL DISTRITAL;229864;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;85;260;2;3;0
120704;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;MUNICIPAL DISTRITAL;098393;ACTA ELECTORAL NORMAL;1;NACIONAL;00000021;RESTAURACION NACIONAL;38;261;5;8;0
120704;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;MUNICIPAL DISTRITAL;098393;ACTA ELECTORAL NORMAL;2;NACIONAL;00001257;ALIANZA PARA EL PROGRESO;58;261;5;8;0
120704;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;MUNICIPAL DISTRITAL;098393;ACTA ELECTORAL NORMAL;3;REGIONAL;00002628;SUMATE POR UNA NUEVA LIBERTAD;63;261;5;8;0
120704;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;MUNICIPAL DISTRITAL;098393;ACTA ELECTORAL NORMAL;4;PROVINCIAL;00002293;DIGNIDAD SANTIAGUINA;36;261;5;8;0
120704;LA LIBERTAD;SANTIAGO DE CHUCO;MOLLEPATA;MUNICIPAL DISTRITAL;098394;ACTA ELECTORAL NORMAL;1;NACIONAL;00000021;RESTAURACION NACIONAL;27;259;6;8;0
